operator,api_number,basin,production_month,flared_gas_mcf,gross_gas_production_mcf,flaring_intensity,cumulative_flared_mcf
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-05-01,1939.0,5128.0,0.3781201248049922,124618.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-06-01,6313.0,10371.0,0.6087166136341722,130931.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-07-01,3027.0,5983.0,0.5059334781881999,133958.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-08-01,3613.0,6152.0,0.5872886866059818,137571.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-09-01,2394.0,5529.0,0.4329896907216495,139965.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-10-01,3490.0,7053.0,0.49482489720686235,143455.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-11-01,4628.0,8899.0,0.5200584335318575,148083.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2017-12-01,6403.0,10473.0,0.6113816480473598,154486.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-01-01,6378.0,10106.0,0.6311102315456165,160864.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-02-01,106.0,216.0,0.49074074074074076,160970.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-03-01,803.0,4539.0,0.17691121392377177,161773.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-04-01,314.0,3578.0,0.08775852431525992,162087.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-05-01,262.0,5290.0,0.04952741020793951,162349.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-06-01,100.0,3152.0,0.031725888324873094,162449.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-07-01,69.0,1846.0,0.03737811484290358,162518.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-08-01,8.0,1717.0,0.004659289458357601,162526.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-09-01,38.0,2134.0,0.01780693533270853,162564.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-10-01,87.0,2870.0,0.030313588850174215,162651.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-11-01,833.0,2659.0,0.31327566754418956,163484.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2018-12-01,1305.0,2762.0,0.4724837074583635,164789.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-01-01,1356.0,2826.0,0.47983014861995754,166145.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-02-01,862.0,1983.0,0.43469490670700955,167007.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-03-01,3934.0,7128.0,0.5519079685746352,170941.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-04-01,3326.0,7663.0,0.43403366827613205,174267.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-05-01,32.0,7995.0,0.004002501563477173,174299.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-06-01,,6436.0,,174299.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-07-01,224.0,3477.0,0.06442335346563129,174523.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-08-01,17.0,9932.0,0.00171163914619412,174540.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-09-01,,9483.0,,174540.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-10-01,3318.0,11085.0,0.2993234100135318,177858.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-11-01,8651.0,11411.0,0.7581281219875559,186509.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2019-12-01,7828.0,10940.0,0.7155393053016453,194337.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-01-01,6287.0,8151.0,0.7713164028953503,200624.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-02-01,214.0,363.0,0.5895316804407713,200838.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-03-01,3451.0,3758.0,0.9183076104310803,204289.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-04-01,3683.0,3975.0,0.9265408805031446,207972.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-05-01,4319.0,4619.0,0.935050876813163,212291.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-06-01,3827.0,4127.0,0.9273079718924158,216118.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-07-01,3631.0,3951.0,0.9190078461149076,219749.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-08-01,3132.0,3500.0,0.8948571428571429,222881.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-09-01,4218.0,4518.0,0.9335989375830013,227099.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-10-01,2969.0,3274.0,0.9068417837507636,230068.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-11-01,195.0,275.0,0.7090909090909091,230263.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2020-12-01,215.0,4126.0,0.05210857973824527,230478.0
HESS CORPORATION,33-053-04272-0000,Three Forks,2021-01-01,152.0,10587.0,0.01435723056578823,230630.0
